	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0001058	-0.214827376108518	3.32626680576646	-1.16711946125706	0.24650731281748	0.480540362183497	-6.13693641572634
OG0001753	-0.235819383191296	3.07215654792905	-1.15631731641174	0.250871823112142	0.48503032816549	-6.13736962673335
OG0002987	-0.273195472532563	3.99539294446921	-1.05648934295367	0.293812872221109	0.531700743916305	-6.13742314743144
OG0010924	-0.115576857675961	1.21008290117417	-0.225811192274959	0.821903890321691	0.919224169395903	-6.13787146223263
OG0002935	-0.284990812069895	3.1988622232267	-0.818293684214584	0.415534744910327	0.647543042129133	-6.13808019153945
OG0000181	-0.195847352045715	5.91771012056976	-1.34141694591813	0.183447328766494	0.40183699579571	-6.13837690627904
OG0006621	0.0169041184285859	2.49809165289397	0.0353148659842888	0.971913539919979	0.987093890981144	-6.13901038515597
OG0006883	0.229754457963814	4.33220040430039	1.20543710344704	0.231463114185574	0.463893960987723	-6.13928429349268
OG0000180	-0.649820772943748	5.32943835715784	-1.25929283729946	0.211457716592579	0.437537895964829	-6.13937001780011
OG0004731	0.111660446969164	2.10803631084869	0.184974481606226	0.853700705679172	0.936577274717693	-6.13955731734717
OG0007625	-0.742828753202393	6.41042401772957	-1.34349107500998	0.18277798259767	0.400789441106044	-6.13975178502485
